mbe_id,model,threshold,mean_pairwise_jaccard,sd_pairwise_jaccard,min_pairwise_jaccard,max_pairwise_jaccard
mbe_1,gpt-5-mini,0.75,0.016653601613140293,0.009353165225576396,0.0,0.038461538461538464
mbe_1,gpt-5-mini,0.8,0.016653601613140293,0.009353165225576396,0.0,0.038461538461538464
mbe_1,gpt-5-mini,0.85,0.016653601613140293,0.009353165225576396,0.0,0.038461538461538464
mbe_1,gpt-5-mini,0.9,0.016653601613140293,0.009353165225576396,0.0,0.038461538461538464
mbe_10,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.6525061655854271,0.13447292880872713,0.45,1.0
mbe_10,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.6525061655854271,0.13447292880872713,0.45,1.0
mbe_10,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.6525061655854271,0.13447292880872713,0.45,1.0
mbe_10,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.6525061655854271,0.13447292880872713,0.45,1.0
mbe_10,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.6525061655854271,0.13447292880872713,0.45,1.0
mbe_10,Llama-4-Scout-17B-16E-Instruct,0.7,0.5910665312669844,0.08836442364096489,0.42857142857142855,0.8571428571428571
mbe_10,Llama-4-Scout-17B-16E-Instruct,0.75,0.5910665312669844,0.08836442364096489,0.42857142857142855,0.8571428571428571
mbe_10,Llama-4-Scout-17B-16E-Instruct,0.8,0.5910665312669844,0.08836442364096489,0.42857142857142855,0.8571428571428571
mbe_10,Llama-4-Scout-17B-16E-Instruct,0.85,0.5910665312669844,0.08836442364096489,0.42857142857142855,0.8571428571428571
mbe_10,Llama-4-Scout-17B-16E-Instruct,0.9,0.5910665312669844,0.08836442364096489,0.42857142857142855,0.8571428571428571
mbe_10,claude-haiku-4-5,0.7,0.43285297599339145,0.07928679028208879,0.24390243902439024,0.64
mbe_10,claude-haiku-4-5,0.75,0.43285297599339145,0.07928679028208879,0.24390243902439024,0.64
mbe_10,claude-haiku-4-5,0.8,0.43285297599339145,0.07928679028208879,0.24390243902439024,0.64
mbe_10,claude-haiku-4-5,0.85,0.43285297599339145,0.07928679028208879,0.24390243902439024,0.64
mbe_10,claude-haiku-4-5,0.9,0.43285297599339145,0.07928679028208879,0.24390243902439024,0.64
mbe_10,gemini-3.1-flash-lite,0.7,0.5064262883179916,0.07154311684754795,0.3793103448275862,0.65
mbe_10,gemini-3.1-flash-lite,0.75,0.5064262883179916,0.07154311684754795,0.3793103448275862,0.65
mbe_10,gemini-3.1-flash-lite,0.8,0.5064262883179916,0.07154311684754795,0.3793103448275862,0.65
mbe_10,gemini-3.1-flash-lite,0.85,0.5064262883179916,0.07154311684754795,0.3793103448275862,0.65
mbe_10,gemini-3.1-flash-lite,0.9,0.5064262883179916,0.07154311684754795,0.3793103448275862,0.65
mbe_10,gpt-5-mini,0.7,0.032703445580233685,0.012845364967463387,0.013333333333333334,0.06060606060606061
mbe_10,gpt-5-mini,0.75,0.032703445580233685,0.012845364967463387,0.013333333333333334,0.06060606060606061
mbe_10,gpt-5-mini,0.8,0.032703445580233685,0.012845364967463387,0.013333333333333334,0.06060606060606061
mbe_10,gpt-5-mini,0.85,0.032703445580233685,0.012845364967463387,0.013333333333333334,0.06060606060606061
mbe_10,gpt-5-mini,0.9,0.032703445580233685,0.012845364967463387,0.013333333333333334,0.06060606060606061
mbe_100,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.655675664205076,0.08091255518672535,0.5,0.8125
mbe_100,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.655675664205076,0.08091255518672535,0.5,0.8125
mbe_100,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.655675664205076,0.08091255518672535,0.5,0.8125
mbe_100,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.655675664205076,0.08091255518672535,0.5,0.8125
mbe_100,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.655675664205076,0.08091255518672535,0.5,0.8125
mbe_100,Llama-4-Scout-17B-16E-Instruct,0.7,0.5715104571364946,0.09704691642275641,0.391304347826087,0.7857142857142857
mbe_100,Llama-4-Scout-17B-16E-Instruct,0.75,0.5715104571364946,0.09704691642275641,0.391304347826087,0.7857142857142857
mbe_100,Llama-4-Scout-17B-16E-Instruct,0.8,0.5715104571364946,0.09704691642275641,0.391304347826087,0.7857142857142857
mbe_100,Llama-4-Scout-17B-16E-Instruct,0.85,0.5715104571364946,0.09704691642275641,0.391304347826087,0.7857142857142857
mbe_100,Llama-4-Scout-17B-16E-Instruct,0.9,0.5715104571364946,0.09704691642275641,0.391304347826087,0.7857142857142857
mbe_100,claude-haiku-4-5,0.7,0.483639405800191,0.08647100838456052,0.34615384615384615,0.6818181818181818
mbe_100,claude-haiku-4-5,0.75,0.483639405800191,0.08647100838456052,0.34615384615384615,0.6818181818181818
mbe_100,claude-haiku-4-5,0.8,0.483639405800191,0.08647100838456052,0.34615384615384615,0.6818181818181818
mbe_100,claude-haiku-4-5,0.85,0.483639405800191,0.08647100838456052,0.34615384615384615,0.6818181818181818
mbe_100,claude-haiku-4-5,0.9,0.483639405800191,0.08647100838456052,0.34615384615384615,0.6818181818181818
mbe_100,gemini-3.1-flash-lite,0.7,0.44629347575686096,0.07171064885061457,0.3333333333333333,0.6666666666666666
mbe_100,gemini-3.1-flash-lite,0.75,0.44629347575686096,0.07171064885061457,0.3333333333333333,0.6666666666666666
mbe_100,gemini-3.1-flash-lite,0.8,0.44629347575686096,0.07171064885061457,0.3333333333333333,0.6666666666666666
mbe_100,gemini-3.1-flash-lite,0.85,0.44629347575686096,0.07171064885061457,0.3333333333333333,0.6666666666666666
mbe_100,gemini-3.1-flash-lite,0.9,0.44629347575686096,0.07171064885061457,0.3333333333333333,0.6666666666666666
mbe_100,gpt-5-mini,0.7,0.029179593707808423,0.016661855215430874,0.0,0.07142857142857142
mbe_100,gpt-5-mini,0.75,0.029179593707808423,0.016661855215430874,0.0,0.07142857142857142
mbe_100,gpt-5-mini,0.8,0.029179593707808423,0.016661855215430874,0.0,0.07142857142857142
mbe_100,gpt-5-mini,0.85,0.029179593707808423,0.016661855215430874,0.0,0.07142857142857142
mbe_100,gpt-5-mini,0.9,0.029179593707808423,0.016661855215430874,0.0,0.07142857142857142
mbe_1000,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.6889888392003974,0.08988005248914616,0.47368421052631576,0.8421052631578947
mbe_1000,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.6889888392003974,0.08988005248914616,0.47368421052631576,0.8421052631578947
mbe_1000,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.6889888392003974,0.08988005248914616,0.47368421052631576,0.8421052631578947
mbe_1000,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.6889888392003974,0.08988005248914616,0.47368421052631576,0.8421052631578947
mbe_1000,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.6889888392003974,0.08988005248914616,0.47368421052631576,0.8421052631578947
mbe_1000,Llama-4-Scout-17B-16E-Instruct,0.7,0.5504853687805431,0.12839515585403352,0.36666666666666664,0.8333333333333334
mbe_1000,Llama-4-Scout-17B-16E-Instruct,0.75,0.5504853687805431,0.12839515585403352,0.36666666666666664,0.8333333333333334
mbe_1000,Llama-4-Scout-17B-16E-Instruct,0.8,0.5504853687805431,0.12839515585403352,0.36666666666666664,0.8333333333333334
mbe_1000,Llama-4-Scout-17B-16E-Instruct,0.85,0.5504853687805431,0.12839515585403352,0.36666666666666664,0.8333333333333334
mbe_1000,Llama-4-Scout-17B-16E-Instruct,0.9,0.5504853687805431,0.12839515585403352,0.36666666666666664,0.8333333333333334
mbe_1000,claude-haiku-4-5,0.7,0.470040762074708,0.07268595754083146,0.3333333333333333,0.7037037037037037
mbe_1000,claude-haiku-4-5,0.75,0.470040762074708,0.07268595754083146,0.3333333333333333,0.7037037037037037
mbe_1000,claude-haiku-4-5,0.8,0.470040762074708,0.07268595754083146,0.3333333333333333,0.7037037037037037
mbe_1000,claude-haiku-4-5,0.85,0.470040762074708,0.07268595754083146,0.3333333333333333,0.7037037037037037
mbe_1000,claude-haiku-4-5,0.9,0.470040762074708,0.07268595754083146,0.3333333333333333,0.7037037037037037
mbe_1000,gemini-3.1-flash-lite,0.7,0.6025672975595759,0.08890096561236607,0.38235294117647056,0.8181818181818182
mbe_1000,gemini-3.1-flash-lite,0.75,0.6025672975595759,0.08890096561236607,0.38235294117647056,0.8181818181818182
mbe_1000,gemini-3.1-flash-lite,0.8,0.6025672975595759,0.08890096561236607,0.38235294117647056,0.8181818181818182
mbe_1000,gemini-3.1-flash-lite,0.85,0.6025672975595759,0.08890096561236607,0.38235294117647056,0.8181818181818182
mbe_1000,gemini-3.1-flash-lite,0.9,0.6025672975595759,0.08890096561236607,0.38235294117647056,0.8181818181818182
mbe_1000,gpt-5-mini,0.7,0.014633311294194972,0.009233420838583186,0.0,0.038461538461538464
mbe_1000,gpt-5-mini,0.75,0.014633311294194972,0.009233420838583186,0.0,0.038461538461538464
mbe_1000,gpt-5-mini,0.8,0.014633311294194972,0.009233420838583186,0.0,0.038461538461538464
mbe_1000,gpt-5-mini,0.85,0.014633311294194972,0.009233420838583186,0.0,0.038461538461538464
mbe_1000,gpt-5-mini,0.9,0.014633311294194972,0.009233420838583186,0.0,0.038461538461538464
mbe_1001,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.4991758356442253,0.12986038181518186,0.25925925925925924,0.7857142857142857
mbe_1001,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.4991758356442253,0.12986038181518186,0.25925925925925924,0.7857142857142857
mbe_1001,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.4991758356442253,0.12986038181518186,0.25925925925925924,0.7857142857142857
mbe_1001,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.4991758356442253,0.12986038181518186,0.25925925925925924,0.7857142857142857
mbe_1001,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.4991758356442253,0.12986038181518186,0.25925925925925924,0.7857142857142857
mbe_1001,Llama-4-Scout-17B-16E-Instruct,0.7,0.517067423597299,0.0892567115952392,0.34782608695652173,0.7
mbe_1001,Llama-4-Scout-17B-16E-Instruct,0.75,0.517067423597299,0.0892567115952392,0.34782608695652173,0.7
mbe_1001,Llama-4-Scout-17B-16E-Instruct,0.8,0.517067423597299,0.0892567115952392,0.34782608695652173,0.7
mbe_1001,Llama-4-Scout-17B-16E-Instruct,0.85,0.517067423597299,0.0892567115952392,0.34782608695652173,0.7
mbe_1001,Llama-4-Scout-17B-16E-Instruct,0.9,0.517067423597299,0.0892567115952392,0.34782608695652173,0.7
mbe_1001,claude-haiku-4-5,0.7,0.549003449155668,0.0838144462526319,0.38095238095238093,0.7142857142857143
mbe_1001,claude-haiku-4-5,0.75,0.549003449155668,0.0838144462526319,0.38095238095238093,0.7142857142857143
mbe_1001,claude-haiku-4-5,0.8,0.549003449155668,0.0838144462526319,0.38095238095238093,0.7142857142857143
mbe_1001,claude-haiku-4-5,0.85,0.549003449155668,0.0838144462526319,0.38095238095238093,0.7142857142857143
mbe_1001,claude-haiku-4-5,0.9,0.549003449155668,0.0838144462526319,0.38095238095238093,0.7142857142857143
mbe_1001,gemini-3.1-flash-lite,0.7,0.595110247700547,0.12322094205088734,0.3888888888888889,0.8461538461538461
mbe_1001,gemini-3.1-flash-lite,0.75,0.595110247700547,0.12322094205088734,0.3888888888888889,0.8461538461538461
mbe_1001,gemini-3.1-flash-lite,0.8,0.595110247700547,0.12322094205088734,0.3888888888888889,0.8461538461538461
mbe_1001,gemini-3.1-flash-lite,0.85,0.595110247700547,0.12322094205088734,0.3888888888888889,0.8461538461538461
mbe_1001,gemini-3.1-flash-lite,0.9,0.595110247700547,0.12322094205088734,0.3888888888888889,0.8461538461538461
mbe_1001,gpt-5-mini,0.7,0.0683595772555953,0.024141739872022023,0.031746031746031744,0.13333333333333333
mbe_1001,gpt-5-mini,0.75,0.0683595772555953,0.024141739872022023,0.031746031746031744,0.13333333333333333
mbe_1001,gpt-5-mini,0.8,0.0683595772555953,0.024141739872022023,0.031746031746031744,0.13333333333333333
mbe_1001,gpt-5-mini,0.85,0.0683595772555953,0.024141739872022023,0.031746031746031744,0.13333333333333333
mbe_1001,gpt-5-mini,0.9,0.0683595772555953,0.024141739872022023,0.031746031746031744,0.13333333333333333
mbe_1002,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.5300238739970423,0.09105428141836339,0.3684210526315789,0.75
mbe_1002,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.5300238739970423,0.09105428141836339,0.3684210526315789,0.75
mbe_1002,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.5300238739970423,0.09105428141836339,0.3684210526315789,0.75
mbe_1002,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.5300238739970423,0.09105428141836339,0.3684210526315789,0.75
mbe_1002,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.5300238739970423,0.09105428141836339,0.3684210526315789,0.75
mbe_1002,Llama-4-Scout-17B-16E-Instruct,0.7,0.413500074123756,0.1689332839215316,0.0,0.6666666666666666
mbe_1002,Llama-4-Scout-17B-16E-Instruct,0.75,0.413500074123756,0.1689332839215316,0.0,0.6666666666666666
mbe_1002,Llama-4-Scout-17B-16E-Instruct,0.8,0.413500074123756,0.1689332839215316,0.0,0.6666666666666666
mbe_1002,Llama-4-Scout-17B-16E-Instruct,0.85,0.413500074123756,0.1689332839215316,0.0,0.6666666666666666
mbe_1002,Llama-4-Scout-17B-16E-Instruct,0.9,0.413500074123756,0.1689332839215316,0.0,0.6666666666666666
mbe_1002,claude-haiku-4-5,0.7,0.5872672457225859,0.0916052595485912,0.4166666666666667,0.8333333333333334
mbe_1002,claude-haiku-4-5,0.75,0.5872672457225859,0.0916052595485912,0.4166666666666667,0.8333333333333334
mbe_1002,claude-haiku-4-5,0.8,0.5872672457225859,0.0916052595485912,0.4166666666666667,0.8333333333333334
mbe_1002,claude-haiku-4-5,0.85,0.5872672457225859,0.0916052595485912,0.4166666666666667,0.8333333333333334
mbe_1002,claude-haiku-4-5,0.9,0.5872672457225859,0.0916052595485912,0.4166666666666667,0.8333333333333334
mbe_1002,gemini-3.1-flash-lite,0.7,0.5511471604686259,0.08552171376749498,0.4,0.7692307692307693
mbe_1002,gemini-3.1-flash-lite,0.75,0.5511471604686259,0.08552171376749498,0.4,0.7692307692307693
mbe_1002,gemini-3.1-flash-lite,0.8,0.5511471604686259,0.08552171376749498,0.4,0.7692307692307693
mbe_1002,gemini-3.1-flash-lite,0.85,0.5511471604686259,0.08552171376749498,0.4,0.7692307692307693
mbe_1002,gemini-3.1-flash-lite,0.9,0.5511471604686259,0.08552171376749498,0.4,0.7692307692307693
mbe_1002,gpt-5-mini,0.7,0.006374025741722429,0.008463042782825538,0.0,0.02857142857142857
mbe_1002,gpt-5-mini,0.75,0.006374025741722429,0.008463042782825538,0.0,0.02857142857142857
mbe_1002,gpt-5-mini,0.8,0.006374025741722429,0.008463042782825538,0.0,0.02857142857142857
mbe_1002,gpt-5-mini,0.85,0.006374025741722429,0.008463042782825538,0.0,0.02857142857142857
mbe_1002,gpt-5-mini,0.9,0.006374025741722429,0.008463042782825538,0.0,0.02857142857142857
mbe_1003,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.6124669237308444,0.10713480520595497,0.4090909090909091,0.85
mbe_1003,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.6124669237308444,0.10713480520595497,0.4090909090909091,0.85
mbe_1003,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.6124669237308444,0.10713480520595497,0.4090909090909091,0.85
mbe_1003,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.6124669237308444,0.10713480520595497,0.4090909090909091,0.85
mbe_1003,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.6124669237308444,0.10713480520595497,0.4090909090909091,0.85
mbe_1003,Llama-4-Scout-17B-16E-Instruct,0.7,0.6254056138477551,0.09700496433061251,0.391304347826087,0.8
mbe_1003,Llama-4-Scout-17B-16E-Instruct,0.75,0.6254056138477551,0.09700496433061251,0.391304347826087,0.8
mbe_1003,Llama-4-Scout-17B-16E-Instruct,0.8,0.6254056138477551,0.09700496433061251,0.391304347826087,0.8
mbe_1003,Llama-4-Scout-17B-16E-Instruct,0.85,0.6254056138477551,0.09700496433061251,0.391304347826087,0.8
mbe_1003,Llama-4-Scout-17B-16E-Instruct,0.9,0.6254056138477551,0.09700496433061251,0.391304347826087,0.8
mbe_1003,claude-haiku-4-5,0.7,0.500265290980267,0.06268673084455029,0.36666666666666664,0.6190476190476191
mbe_1003,claude-haiku-4-5,0.75,0.500265290980267,0.06268673084455029,0.36666666666666664,0.6190476190476191
mbe_1003,claude-haiku-4-5,0.8,0.500265290980267,0.06268673084455029,0.36666666666666664,0.6190476190476191
mbe_1003,claude-haiku-4-5,0.85,0.500265290980267,0.06268673084455029,0.36666666666666664,0.6190476190476191
mbe_1003,claude-haiku-4-5,0.9,0.500265290980267,0.06268673084455029,0.36666666666666664,0.6190476190476191
mbe_1003,gemini-3.1-flash-lite,0.7,0.7412580743798494,0.09026809122614583,0.5555555555555556,1.0
mbe_1003,gemini-3.1-flash-lite,0.75,0.7412580743798494,0.09026809122614583,0.5555555555555556,1.0
mbe_1003,gemini-3.1-flash-lite,0.8,0.7412580743798494,0.09026809122614583,0.5555555555555556,1.0
mbe_1003,gemini-3.1-flash-lite,0.85,0.7412580743798494,0.09026809122614583,0.5555555555555556,1.0
mbe_1003,gemini-3.1-flash-lite,0.9,0.7412580743798494,0.09026809122614583,0.5555555555555556,1.0
mbe_1003,gpt-5-mini,0.7,0.052172749087815114,0.02125877847293504,0.024390243902439025,0.125
mbe_1003,gpt-5-mini,0.75,0.052172749087815114,0.02125877847293504,0.024390243902439025,0.125
mbe_1003,gpt-5-mini,0.8,0.052172749087815114,0.02125877847293504,0.024390243902439025,0.125
mbe_1003,gpt-5-mini,0.85,0.052172749087815114,0.02125877847293504,0.024390243902439025,0.125
mbe_1003,gpt-5-mini,0.9,0.052172749087815114,0.02125877847293504,0.024390243902439025,0.125
mbe_1004,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.5429965568393023,0.07669282230281568,0.41379310344827586,0.7391304347826086
mbe_1004,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.5429965568393023,0.07669282230281568,0.41379310344827586,0.7391304347826086
mbe_1004,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.5429965568393023,0.07669282230281568,0.41379310344827586,0.7391304347826086
mbe_1004,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.5429965568393023,0.07669282230281568,0.41379310344827586,0.7391304347826086
mbe_1004,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.5429965568393023,0.07669282230281568,0.41379310344827586,0.7391304347826086
mbe_1004,Llama-4-Scout-17B-16E-Instruct,0.7,0.49137033648424444,0.08297854807487189,0.3333333333333333,0.65
mbe_1004,Llama-4-Scout-17B-16E-Instruct,0.75,0.49137033648424444,0.08297854807487189,0.3333333333333333,0.65
mbe_1004,Llama-4-Scout-17B-16E-Instruct,0.8,0.49137033648424444,0.08297854807487189,0.3333333333333333,0.65
mbe_1004,Llama-4-Scout-17B-16E-Instruct,0.85,0.49137033648424444,0.08297854807487189,0.3333333333333333,0.65
mbe_1004,Llama-4-Scout-17B-16E-Instruct,0.9,0.49137033648424444,0.08297854807487189,0.3333333333333333,0.65
mbe_1004,claude-haiku-4-5,0.7,0.5888363860903907,0.06518689263571165,0.4583333333333333,0.7777777777777778
mbe_1004,claude-haiku-4-5,0.75,0.5888363860903907,0.06518689263571165,0.4583333333333333,0.7777777777777778
mbe_1004,claude-haiku-4-5,0.8,0.5888363860903907,0.06518689263571165,0.4583333333333333,0.7777777777777778
mbe_1004,claude-haiku-4-5,0.85,0.5888363860903907,0.06518689263571165,0.4583333333333333,0.7777777777777778
mbe_1004,claude-haiku-4-5,0.9,0.5888363860903907,0.06518689263571165,0.4583333333333333,0.7777777777777778
mbe_1004,gemini-3.1-flash-lite,0.7,0.5621282986019829,0.08426806265654155,0.4090909090909091,0.7894736842105263
mbe_1004,gemini-3.1-flash-lite,0.75,0.5621282986019829,0.08426806265654155,0.4090909090909091,0.7894736842105263
mbe_1004,gemini-3.1-flash-lite,0.8,0.5621282986019829,0.08426806265654155,0.4090909090909091,0.7894736842105263
mbe_1004,gemini-3.1-flash-lite,0.85,0.5621282986019829,0.08426806265654155,0.4090909090909091,0.7894736842105263
mbe_1004,gemini-3.1-flash-lite,0.9,0.5621282986019829,0.08426806265654155,0.4090909090909091,0.7894736842105263
mbe_1004,gpt-5-mini,0.7,0.011340681906537855,0.011246546406390919,0.0,0.04
mbe_1004,gpt-5-mini,0.75,0.011340681906537855,0.011246546406390919,0.0,0.04
mbe_1004,gpt-5-mini,0.8,0.011340681906537855,0.011246546406390919,0.0,0.04
mbe_1004,gpt-5-mini,0.85,0.011340681906537855,0.011246546406390919,0.0,0.04
mbe_1004,gpt-5-mini,0.9,0.011340681906537855,0.011246546406390919,0.0,0.04
mbe_1005,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.6328393527406405,0.1100357705602403,0.4230769230769231,0.8235294117647058
mbe_1005,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.6328393527406405,0.1100357705602403,0.4230769230769231,0.8235294117647058
mbe_1005,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.6328393527406405,0.1100357705602403,0.4230769230769231,0.8235294117647058
mbe_1005,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.6328393527406405,0.1100357705602403,0.4230769230769231,0.8235294117647058
mbe_1005,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.6328393527406405,0.1100357705602403,0.4230769230769231,0.8235294117647058
